user_id,upgraded,upgrade_date,days_to_upgrade,signup_date,last_active_date,days_alive,num_sessions,avg_session_length_minutes,total_session_length_minutes,avg_days_between_sessions,num_repeated_session_days,days_first_feature_after_signup,first_feature_used,last_feature_used,using_top_features,num_top_feature_sessions,features_before_upgrade,features_after_upgrade,num_repeated_features,days_since_last_activity,pred_churn_90,actual_cancelled,last_active_quarter,churn_90d,days_to_upgrade_filled,unique_features_count
user_0459,True,2023-03-15 00:00:00+00:00,31.0,2023-02-12 00:00:00+00:00,2023-05-22 00:00:00+00:00,99,11,23.094545454545454,254.04,10.0,0,3,task_create,task_create,True,8,"comment,file_upload,task_create,task_edit","comment,task_create,task_edit",3,339,True,True,2023Q2,True,31.0,4
user_0460,False,,,2023-11-22 00:00:00+00:00,2024-03-09 00:00:00+00:00,108,13,28.89923076923077,375.69,7.416666666666667,0,13,task_create,task_edit,True,9,,,4,47,False,False,2024Q1,False,-1.0,5
user_0461,False,,,2023-11-25 00:00:00+00:00,2024-04-06 00:00:00+00:00,133,10,16.162,161.62,11.555555555555555,0,6,file_upload,task_edit,True,8,,,4,19,False,False,2024Q2,False,-1.0,4
user_0462,False,,,2023-09-17 00:00:00+00:00,2024-02-05 00:00:00+00:00,141,7,20.71857142857143,145.03,14.333333333333334,1,8,file_upload,calendar_view,True,5,,,3,80,False,False,2024Q1,False,-1.0,3
user_0463,False,,,2023-05-14 00:00:00+00:00,2023-06-18 00:00:00+00:00,35,8,15.190000000000001,121.52000000000001,14.0,0,12,comment,comment,True,5,,,2,312,True,True,2023Q2,True,-1.0,3
user_0464,False,,,2023-06-29 00:00:00+00:00,2023-11-18 00:00:00+00:00,142,8,11.55125,92.41,11.857142857142858,0,6,calendar_view,task_create,True,4,,,3,159,True,True,2023Q4,True,-1.0,4
user_0465,False,,,2023-05-16 00:00:00+00:00,2023-10-09 00:00:00+00:00,146,10,10.866,108.66,13.333333333333334,0,0,comment,task_edit,True,8,,,4,199,True,True,2023Q4,True,-1.0,4
user_0466,False,,,2023-09-14 00:00:00+00:00,2023-10-29 00:00:00+00:00,45,7,19.16857142857143,134.18,17.666666666666668,0,4,task_edit,file_upload,True,4,,,3,179,True,True,2023Q4,True,-1.0,3
user_0467,True,2023-11-09 00:00:00+00:00,9.0,2023-10-31 00:00:00+00:00,2024-01-20 00:00:00+00:00,81,10,16.168,161.68,12.222222222222221,1,10,comment,calendar_view,True,7,,"calendar_view,comment,file_upload,task_create",3,96,True,False,2024Q1,True,9.0,4
user_0468,True,2023-06-27 00:00:00+00:00,32.0,2023-05-26 00:00:00+00:00,2023-08-13 00:00:00+00:00,79,10,17.41,174.1,9.444444444444445,1,32,task_edit,comment,True,7,,"calendar_view,comment,file_upload,task_create,task_edit",4,256,True,True,2023Q3,True,32.0,5
user_0469,False,,,2023-12-01 00:00:00+00:00,2024-04-27 00:00:00+00:00,148,11,20.990909090909092,230.9,8.6,1,8,comment,comment,True,9,,,3,-2,False,False,2024Q2,False,-1.0,5
user_0470,False,,,2023-11-17 00:00:00+00:00,2024-03-03 00:00:00+00:00,107,5,16.81,84.05,17.0,0,31,file_upload,task_create,True,3,,,0,53,False,False,2024Q1,False,-1.0,5
user_0471,False,,,2023-11-03 00:00:00+00:00,2024-01-14 00:00:00+00:00,72,6,19.433333333333334,116.6,14.4,0,41,file_upload,task_create,True,4,,,1,102,True,False,2024Q1,True,-1.0,4
user_0472,False,,,2023-05-02 00:00:00+00:00,2023-06-17 00:00:00+00:00,46,11,16.524545454545457,181.77,10.8,0,5,task_edit,file_upload,True,6,,,3,313,True,True,2023Q2,True,-1.0,5
user_0473,False,,,2023-02-24 00:00:00+00:00,2023-07-03 00:00:00+00:00,129,14,15.047857142857143,210.67000000000002,8.076923076923077,0,15,comment,file_upload,True,8,,,3,297,True,True,2023Q3,True,-1.0,5
user_0474,False,,,2023-03-04 00:00:00+00:00,2023-06-19 00:00:00+00:00,107,12,17.805833333333336,213.67000000000002,9.636363636363637,1,11,file_upload,task_edit,True,5,,,3,311,True,True,2023Q2,True,-1.0,5
user_0475,True,2023-07-13 00:00:00+00:00,30.0,2023-06-13 00:00:00+00:00,2023-08-04 00:00:00+00:00,52,7,13.531428571428572,94.72,15.166666666666666,0,15,file_upload,comment,True,5,"calendar_view,file_upload,task_create","calendar_view,comment,file_upload,task_create",3,265,True,True,2023Q3,True,30.0,4
user_0476,False,,,2023-11-28 00:00:00+00:00,2024-01-19 00:00:00+00:00,52,7,18.187142857142856,127.31,16.5,0,19,comment,file_upload,True,4,,,2,97,True,False,2024Q1,True,-1.0,5
user_0477,False,,,2023-07-07 00:00:00+00:00,2023-09-15 00:00:00+00:00,70,6,18.295,109.77000000000001,16.6,0,22,task_edit,comment,True,2,,,2,223,True,True,2023Q3,True,-1.0,3
user_0478,False,,,2023-01-23 00:00:00+00:00,2023-03-29 00:00:00+00:00,65,7,26.509999999999998,185.57,9.666666666666666,0,55,task_edit,calendar_view,True,3,,,2,393,True,True,2023Q1,True,-1.0,4
user_0479,False,,,2023-06-29 00:00:00+00:00,2023-10-08 00:00:00+00:00,101,14,18.851428571428574,263.92,8.384615384615385,0,5,comment,file_upload,True,7,,,5,200,True,True,2023Q4,True,-1.0,5
user_0480,False,,,2023-10-20 00:00:00+00:00,2023-11-26 00:00:00+00:00,37,9,22.551111111111112,202.96,9.125,1,41,calendar_view,file_upload,True,5,,,2,151,True,True,2023Q4,True,-1.0,5
user_0481,False,,,2023-01-27 00:00:00+00:00,2023-03-15 00:00:00+00:00,47,9,20.973333333333336,188.76000000000002,13.75,0,6,calendar_view,calendar_view,True,3,,,3,407,True,True,2023Q1,True,-1.0,4
user_0482,False,,,2023-03-14 00:00:00+00:00,2023-05-11 00:00:00+00:00,58,8,14.3475,114.78,12.571428571428571,0,7,comment,calendar_view,True,4,,,3,350,True,True,2023Q2,True,-1.0,4
user_0483,True,2023-10-15 00:00:00+00:00,6.0,2023-10-09 00:00:00+00:00,2023-12-29 00:00:00+00:00,81,12,18.120833333333334,217.45,10.636363636363637,2,3,task_create,file_upload,True,7,task_create,"calendar_view,comment,file_upload,task_create",3,118,True,False,2023Q4,True,6.0,4
user_0484,False,,,2023-08-27 00:00:00+00:00,2024-01-02 00:00:00+00:00,128,13,10.565384615384614,137.35,8.416666666666666,0,3,calendar_view,task_edit,True,6,,,4,114,True,False,2024Q1,True,-1.0,5
user_0485,False,,,2023-02-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,88,7,26.57857142857143,186.05,19.0,1,0,task_edit,calendar_view,True,2,,,2,361,True,True,2023Q2,True,-1.0,4
user_0486,False,,,2023-08-04 00:00:00+00:00,2023-11-11 00:00:00+00:00,99,4,24.2425,96.97,24.333333333333332,0,18,comment,comment,True,3,,,1,166,True,True,2023Q4,True,-1.0,3
user_0487,False,,,2023-12-18 00:00:00+00:00,2024-02-27 00:00:00+00:00,71,14,20.118571428571425,281.65999999999997,7.230769230769231,2,2,task_edit,comment,True,10,,,4,58,False,False,2024Q1,False,-1.0,5
user_0488,False,,,2023-10-25 00:00:00+00:00,2024-01-13 00:00:00+00:00,80,5,16.746,83.72999999999999,26.0,0,9,task_edit,calendar_view,False,0,,,1,103,True,False,2024Q1,True,-1.0,2
user_0489,True,2023-06-06 00:00:00+00:00,59.0,2023-04-08 00:00:00+00:00,2023-08-14 00:00:00+00:00,128,13,13.99923076923077,181.99,8.916666666666666,2,8,task_edit,comment,True,5,"calendar_view,file_upload,task_edit","calendar_view,comment,file_upload,task_create,task_edit",4,255,True,True,2023Q3,True,59.0,5
user_0490,True,2023-01-21 00:00:00+00:00,14.0,2023-01-07 00:00:00+00:00,2023-05-06 00:00:00+00:00,119,10,23.912,239.12,10.444444444444445,0,6,calendar_view,file_upload,True,7,calendar_view,"comment,file_upload,task_create,task_edit",3,355,True,True,2023Q2,True,14.0,5
user_0491,True,2023-07-16 00:00:00+00:00,9.0,2023-07-07 00:00:00+00:00,2023-10-20 00:00:00+00:00,105,17,21.938823529411764,372.96,7.125,1,0,file_upload,file_upload,True,14,"file_upload,task_create,task_edit","calendar_view,comment,file_upload,task_create,task_edit",4,188,True,True,2023Q4,True,9.0,5
user_0492,False,,,2023-03-13 00:00:00+00:00,2023-05-30 00:00:00+00:00,78,8,38.39625,307.17,12.142857142857142,0,24,file_upload,task_edit,True,5,,,2,331,True,True,2023Q2,True,-1.0,5
user_0493,False,,,2023-05-18 00:00:00+00:00,2023-06-28 00:00:00+00:00,41,10,28.330000000000002,283.3,8.777777777777779,0,41,file_upload,comment,True,6,,,4,302,True,True,2023Q2,True,-1.0,5
user_0494,False,,,2023-12-21 00:00:00+00:00,2024-02-13 00:00:00+00:00,54,9,16.13222222222222,145.19,13.625,0,8,task_create,calendar_view,True,3,,,2,72,False,False,2024Q1,False,-1.0,4
user_0495,False,,,2023-06-21 00:00:00+00:00,2023-09-21 00:00:00+00:00,92,11,18.67,205.37,10.9,0,7,comment,calendar_view,True,7,,,4,217,True,True,2023Q3,True,-1.0,5
user_0496,True,2023-02-12 00:00:00+00:00,42.0,2023-01-01 00:00:00+00:00,2023-03-10 00:00:00+00:00,68,11,18.85636363636364,207.42000000000002,11.7,0,1,comment,file_upload,True,9,"comment,file_upload,task_create","calendar_view,comment,file_upload",3,412,True,True,2023Q1,True,42.0,4
user_0497,False,,,2023-05-17 00:00:00+00:00,2023-09-10 00:00:00+00:00,116,8,21.125,169.0,16.285714285714285,0,4,task_edit,file_upload,True,6,,,1,228,True,True,2023Q3,True,-1.0,5
user_0498,False,,,2023-03-10 00:00:00+00:00,2023-07-02 00:00:00+00:00,114,11,19.143636363636364,210.58,11.7,1,1,task_create,task_create,True,8,,,3,298,True,True,2023Q3,True,-1.0,5
user_0499,False,,,2023-05-01 00:00:00+00:00,2023-08-06 00:00:00+00:00,97,12,16.654166666666665,199.85,10.454545454545455,0,0,calendar_view,calendar_view,True,5,,,3,263,True,True,2023Q3,True,-1.0,5
user_0500,False,,,2023-03-31 00:00:00+00:00,2023-06-01 00:00:00+00:00,62,7,14.719999999999999,103.03999999999999,7.333333333333333,0,41,task_edit,file_upload,True,5,,,3,329,True,True,2023Q2,True,-1.0,4
